"","PeriodID","PeriodValue","Latitude","Longitude","SentimentType","Type","EntityName"
"2859",30,"09 Jan 2015",47.6587802,-117.4260466,1,"P","Democratic Party"
"2860",30,"09 Jan 2015",9.066667,7.483333,1,"P","Democratic Party"
"2861",30,"09 Jan 2015",29.4241219,-98.4936282,1,"P","Democratic Party"
"2862",30,"09 Jan 2015",41.8781136,-87.6297982,1,"P","Democratic Party"
"2863",30,"09 Jan 2015",38.5815719,-121.4943996,1,"P","Democratic Party"
"2864",30,"09 Jan 2015",37.8796487,-122.5458093,0,"O","Democratic Party"
"2865",30,"09 Jan 2015",-33.873651,151.2068896,-1,"N","Democratic Party"
"2866",30,"09 Jan 2015",9.066667,7.483333,1,"P","Democratic Party"
"2867",30,"09 Jan 2015",54.6535199,-8.102303,1,"P","Democratic Party"
"2868",30,"09 Jan 2015",9.066667,7.483333,-1,"N","Democratic Party"
"2869",30,"09 Jan 2015",22.572646,88.363895,1,"P","Democratic Party"
"2870",30,"09 Jan 2015",39.238056,-81.670556,1,"P","Democratic Party"
"2871",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Democratic Party"
"2872",30,"09 Jan 2015",39.978371,-86.1180435,1,"P","Democratic Party"
"2873",30,"09 Jan 2015",35.7595731,-79.0192997,1,"P","Democratic Party"
"2874",30,"09 Jan 2015",42.1014831,-72.589811,-1,"N","Democratic Party"
"2875",30,"09 Jan 2015",34.0522342,-118.2436849,-1,"N","Democratic Party"
"2876",30,"09 Jan 2015",36.1539816,-95.992775,-1,"N","Democratic Party"
"2877",30,"09 Jan 2015",33.7489954,-84.3879824,1,"P","Democratic Party"
"2878",30,"09 Jan 2015",39.9525839,-75.1652215,1,"P","Democratic Party"
"2879",30,"09 Jan 2015",37.688889,-97.336111,1,"P","Democratic Party"
"2880",30,"09 Jan 2015",40.4167515,-3.7038322,-1,"N","Hillary Clinton"
"2881",30,"09 Jan 2015",41.2033216,-77.1945247,1,"P","Hillary Clinton"
"2882",30,"09 Jan 2015",38.6105426,-90.3371889,1,"P","Hillary Clinton"
"2883",30,"09 Jan 2015",44.0520691,-123.0867536,0,"O","Hillary Clinton"
"2884",30,"09 Jan 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2885",30,"09 Jan 2015",34.0522342,-118.2436849,-1,"N","Hillary Clinton"
"2886",30,"09 Jan 2015",34.0259216,-118.7797571,-1,"N","Hillary Clinton"
"2887",30,"09 Jan 2015",42.0917453,-70.7055871,-1,"N","Hillary Clinton"
"2888",30,"09 Jan 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2889",30,"09 Jan 2015",37.3335957,-121.8907038,1,"P","Hillary Clinton"
"2890",30,"09 Jan 2015",37.95639,-122.03833,-1,"N","Hillary Clinton"
"2891",30,"09 Jan 2015",41.8781136,-87.6297982,1,"P","Hillary Clinton"
"2892",30,"09 Jan 2015",38.6105426,-90.3371889,1,"P","Hillary Clinton"
"2893",30,"09 Jan 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2894",30,"09 Jan 2015",41.2033216,-77.1945247,1,"P","Hillary Clinton"
"2895",30,"09 Jan 2015",19.8761653,75.3433139,1,"P","Hillary Clinton"
"2896",30,"09 Jan 2015",41.2033216,-77.1945247,1,"P","Hillary Clinton"
"2897",30,"09 Jan 2015",18.735693,-70.162651,1,"P","Hillary Clinton"
"2898",30,"09 Jan 2015",10.471667,-66.540556,0,"O","Hillary Clinton"
"2899",30,"09 Jan 2015",47.5514926,-101.0020119,-1,"N","Hillary Clinton"
"2900",30,"09 Jan 2015",41.9794005,2.8214264,0,"O","Hillary Clinton"
"2901",30,"09 Jan 2015",40.4172871,-82.907123,0,"O","Hillary Clinton"
"2902",30,"09 Jan 2015",39.011902,-98.4842465,1,"P","Hillary Clinton"
"2903",30,"09 Jan 2015",32.7266016,74.8570259,1,"P","Hillary Clinton"
"2904",30,"09 Jan 2015",32.7802618,-96.8009781,1,"P","Hillary Clinton"
"2905",30,"09 Jan 2015",40.7282239,-73.7948516,1,"P","Hillary Clinton"
"2906",30,"09 Jan 2015",27.6648274,-81.5157535,1,"P","Hillary Clinton"
"2907",30,"09 Jan 2015",41.8781136,-87.6297982,-1,"N","Hillary Clinton"
"2908",30,"09 Jan 2015",34.7464809,-92.2895948,-1,"N","Hillary Clinton"
"2909",30,"09 Jan 2015",35.9606384,-83.9207392,-1,"N","Hillary Clinton"
"2910",30,"09 Jan 2015",35.9606384,-83.9207392,0,"O","Hillary Clinton"
"2911",30,"09 Jan 2015",35.9606384,-83.9207392,1,"P","Hillary Clinton"
"2912",30,"09 Jan 2015",35.9606384,-83.9207392,-1,"N","Hillary Clinton"
"2913",30,"09 Jan 2015",35.9606384,-83.9207392,0,"O","Hillary Clinton"
"2914",30,"09 Jan 2015",35.9606384,-83.9207392,1,"P","Hillary Clinton"
"2915",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Hillary Clinton"
"2916",30,"09 Jan 2015",34.0900091,-118.3617443,-1,"N","Hillary Clinton"
"2917",30,"09 Jan 2015",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"2918",30,"09 Jan 2015",38.5815719,-121.4943996,0,"O","Hillary Clinton"
"2919",30,"09 Jan 2015",42.0594856,-86.5164111,1,"P","Hillary Clinton"
"2920",30,"09 Jan 2015",38.5815719,-121.4943996,-1,"N","Hillary Clinton"
"2921",30,"09 Jan 2015",38.1156879,13.3612671,-1,"N","Hillary Clinton"
"2922",30,"09 Jan 2015",40.6528762,-73.959494,1,"P","Hillary Clinton"
"2923",30,"09 Jan 2015",35.3732921,-119.0187125,-1,"N","Hillary Clinton"
"2924",30,"09 Jan 2015",32.7554883,-97.3307658,-1,"N","Hillary Clinton"
"2925",30,"09 Jan 2015",41.6639383,-83.555212,0,"O","Hillary Clinton"
"2926",30,"09 Jan 2015",34.0522342,-118.2436849,-1,"N","Hillary Clinton"
"2927",30,"09 Jan 2015",39.2903848,-76.6121893,1,"P","Hillary Clinton"
"2928",30,"09 Jan 2015",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"2929",31,"03 Feb 2015",40.7830603,-73.9712488,-1,"N","Hillary Clinton"
"2930",31,"03 Feb 2015",37.09024,-95.712891,-1,"N","Hillary Clinton"
"2931",31,"03 Feb 2015",29.16941,-95.4318847,-1,"N","Hillary Clinton"
"2932",31,"03 Feb 2015",29.16941,-95.4318847,-1,"N","Hillary Clinton"
"2933",31,"03 Feb 2015",38.9906657,-77.026088,1,"P","Hillary Clinton"
"2934",31,"03 Feb 2015",34.0555693,-117.1825381,0,"O","Hillary Clinton"
"2935",31,"03 Feb 2015",32.1656221,-82.9000751,-1,"N","Hillary Clinton"
"2936",31,"03 Feb 2015",33.6411316,-117.9186689,1,"P","Hillary Clinton"
"2937",31,"03 Feb 2015",44.977753,-93.2650108,-1,"N","Hillary Clinton"
"2938",31,"03 Feb 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2939",31,"03 Feb 2015",40.6331249,-89.3985283,-1,"N","Hillary Clinton"
"2940",31,"03 Feb 2015",18.4533038,-97.4151536,0,"O","Hillary Clinton"
"2941",31,"03 Feb 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2942",31,"03 Feb 2015",39.9611755,-82.9987942,1,"P","Hillary Clinton"
"2943",31,"03 Feb 2015",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"2944",31,"03 Feb 2015",42.0917453,-70.7055871,-1,"N","Hillary Clinton"
"2945",31,"03 Feb 2015",34.4208305,-119.6981901,-1,"N","Hillary Clinton"
"2946",31,"03 Feb 2015",45.3565074,-122.840098,1,"P","Hillary Clinton"
"2947",31,"03 Feb 2015",33.8160058,-78.680016,-1,"N","Hillary Clinton"
"2948",31,"03 Feb 2015",39.978371,-86.1180435,1,"P","Hillary Clinton"
"2949",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2950",31,"03 Feb 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2951",31,"03 Feb 2015",52.1332144,-106.6700458,0,"O","Hillary Clinton"
"2952",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2953",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2954",31,"03 Feb 2015",52.1332144,-106.6700458,0,"O","Hillary Clinton"
"2955",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2956",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2957",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2958",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2959",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2960",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2961",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2962",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2963",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2964",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2965",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2966",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2967",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2968",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2969",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2970",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2971",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2972",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2973",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2974",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2975",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2976",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2977",31,"03 Feb 2015",52.1332144,-106.6700458,0,"O","Hillary Clinton"
"2978",31,"03 Feb 2015",52.1332144,-106.6700458,0,"O","Hillary Clinton"
"2979",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2980",31,"03 Feb 2015",52.1332144,-106.6700458,1,"P","Hillary Clinton"
"2981",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2982",31,"03 Feb 2015",52.1332144,-106.6700458,0,"O","Hillary Clinton"
"2983",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2984",31,"03 Feb 2015",52.1332144,-106.6700458,-1,"N","Hillary Clinton"
"2985",31,"03 Feb 2015",43.653226,-79.3831843,1,"P","Hillary Clinton"
"2986",31,"03 Feb 2015",32.1656221,-82.9000751,0,"O","Hillary Clinton"
"2987",31,"03 Feb 2015",49.8997541,-97.1374937,1,"P","Hillary Clinton"
"2988",31,"03 Feb 2015",49.8997541,-97.1374937,1,"P","Hillary Clinton"
"2989",31,"03 Feb 2015",39.238056,-81.670556,-1,"N","Hillary Clinton"
"2990",31,"03 Feb 2015",41.8781136,-87.6297982,1,"P","Hillary Clinton"
"2991",31,"03 Feb 2015",52.3555177,-1.1743197,-1,"N","Hillary Clinton"
"2992",31,"03 Feb 2015",43.0389025,-87.9064736,-1,"N","Hillary Clinton"
"2993",31,"03 Feb 2015",42.034722,-93.62,1,"P","Hillary Clinton"
"2994",31,"03 Feb 2015",41.0463617,-74.4856852,1,"P","Hillary Clinton"
"2995",31,"03 Feb 2015",35.7595731,-79.0192997,-1,"N","Hillary Clinton"
"2996",31,"03 Feb 2015",16.1296293,-61.6538052,0,"O","Hillary Clinton"
"2997",31,"03 Feb 2015",40.0333961,-83.1582451,1,"P","Hillary Clinton"
"2998",31,"03 Feb 2015",36.0726354,-79.7919754,0,"O","Hillary Clinton"
"2999",31,"03 Feb 2015",31.9685988,-99.9018131,0,"O","Hillary Clinton"
"3000",31,"03 Feb 2015",46.7866719,-92.1004852,1,"P","Hillary Clinton"
"3001",31,"03 Feb 2015",37.219841,-76.003956,1,"P","Hillary Clinton"
"3002",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Hillary Clinton"
"3003",31,"03 Feb 2015",39.957902,-75.3076883,-1,"N","Hillary Clinton"
"3004",31,"03 Feb 2015",47.497912,19.040235,-1,"N","Hillary Clinton"
"3005",31,"03 Feb 2015",31.9685988,-99.9018131,1,"P","Hillary Clinton"
"3006",31,"03 Feb 2015",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"3007",31,"03 Feb 2015",37.09024,-95.712891,-1,"N","Hillary Clinton"
"3008",31,"03 Feb 2015",35.7511648,139.7092437,-1,"N","Hillary Clinton"
"3009",31,"03 Feb 2015",40.2671941,-86.1349019,1,"P","Hillary Clinton"
"3010",31,"03 Feb 2015",29.7604267,-95.3698028,0,"O","Hillary Clinton"
"3011",31,"03 Feb 2015",42.3702996,-87.9020186,0,"O","Hillary Clinton"
"3012",31,"03 Feb 2015",42.3702996,-87.9020186,0,"O","Hillary Clinton"
"3013",31,"03 Feb 2015",39.9525839,-75.1652215,-1,"N","Hillary Clinton"
"3014",31,"03 Feb 2015",33.6292337,-112.3679279,0,"O","Hillary Clinton"
"3015",31,"03 Feb 2015",30.421309,-87.2169149,1,"P","Hillary Clinton"
"3016",31,"03 Feb 2015",42.3600825,-71.0588801,0,"O","Hillary Clinton"
"3017",31,"03 Feb 2015",30.421309,-87.2169149,1,"P","Hillary Clinton"
"3018",31,"03 Feb 2015",31.9685988,-99.9018131,1,"P","Hillary Clinton"
"3019",31,"03 Feb 2015",35.7595731,-79.0192997,-1,"N","Hillary Clinton"
"3020",31,"03 Feb 2015",42.5847425,-87.8211854,-1,"N","Hillary Clinton"
"3021",31,"03 Feb 2015",32.715738,-117.1610838,1,"P","Hillary Clinton"
"3022",31,"03 Feb 2015",40.6460622,-111.4979729,1,"P","Hillary Clinton"
"3023",31,"03 Feb 2015",38.5815719,-121.4943996,1,"P","Hillary Clinton"
"3024",31,"03 Feb 2015",30.267153,-97.7430608,1,"P","Hillary Clinton"
"3025",31,"03 Feb 2015",51.536563,0.075766,-1,"N","Hillary Clinton"
"3026",31,"03 Feb 2015",54.0087319,27.2834542,0,"O","Hillary Clinton"
"3027",31,"03 Feb 2015",34.2163937,-119.0376023,-1,"N","Hillary Clinton"
"3028",31,"03 Feb 2015",34.6059253,-86.9833417,1,"P","Hillary Clinton"
"3029",31,"03 Feb 2015",38.5815719,-121.4943996,0,"O","Hillary Clinton"
"3030",31,"03 Feb 2015",38.5815719,-121.4943996,1,"P","Hillary Clinton"
"3031",31,"03 Feb 2015",37.3541079,-121.9552356,1,"P","Hillary Clinton"
"3032",31,"03 Feb 2015",33.836081,-81.1637245,1,"P","Hillary Clinton"
"3033",31,"03 Feb 2015",37.7749295,-122.4194155,1,"P","Hillary Clinton"
"3034",31,"03 Feb 2015",35.20105,-91.8318334,1,"P","Hillary Clinton"
"3035",31,"03 Feb 2015",36.0971945,-115.1466648,0,"O","Hillary Clinton"
"3036",31,"03 Feb 2015",38.5815719,-121.4943996,0,"O","Hillary Clinton"
"3037",31,"03 Feb 2015",22.6158015,120.7120023,0,"O","Hillary Clinton"
"3038",31,"03 Feb 2015",42.1070383,-72.6203675,-1,"N","Hillary Clinton"
"3039",31,"03 Feb 2015",54.0087319,27.2834542,0,"O","Hillary Clinton"
"3040",31,"03 Feb 2015",54.0087319,27.2834542,0,"O","Hillary Clinton"
"3041",31,"03 Feb 2015",37.8715926,-122.272747,-1,"N","Hillary Clinton"
"3042",31,"03 Feb 2015",37.8715926,-122.272747,1,"P","Hillary Clinton"
"3043",31,"03 Feb 2015",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"3044",31,"03 Feb 2015",33.836081,-81.1637245,1,"P","Hillary Clinton"
"3045",31,"03 Feb 2015",41.0262417,-73.6281964,1,"P","Hillary Clinton"
"3046",31,"03 Feb 2015",38.5815719,-121.4943996,1,"P","Hillary Clinton"
"3047",31,"03 Feb 2015",40.8370495,-73.8654295,1,"P","Hillary Clinton"
"3048",31,"03 Feb 2015",34.4480495,-119.242889,1,"P","Hillary Clinton"
"3049",32,"10 Jan 2016",39.011902,-98.4842465,1,"P","Ben Carson"
"3050",32,"10 Jan 2016",40.6781784,-73.9441579,-1,"N","Ben Carson"
"3051",32,"10 Jan 2016",30.267153,-97.7430608,1,"P","Ben Carson"
"3052",32,"10 Jan 2016",44.4758825,-73.212072,1,"P","Ben Carson"
"3053",32,"10 Jan 2016",30.4615858,-87.3149742,-1,"N","Ben Carson"
"3054",32,"10 Jan 2016",45.121944,-95.043333,-1,"N","Ben Carson"
"3055",32,"10 Jan 2016",32.7554883,-97.3307658,-1,"N","Ben Carson"
"3056",32,"10 Jan 2016",44.786568,20.4489216,-1,"N","Ben Carson"
"3057",32,"10 Jan 2016",34.1705609,-118.8375937,1,"P","Ben Carson"
"3058",32,"10 Jan 2016",44.3148443,-85.6023643,1,"P","Ben Carson"
"3059",32,"10 Jan 2016",44.3148443,-85.6023643,-1,"N","Ben Carson"
"3060",32,"10 Jan 2016",40.7282239,-73.7948516,-1,"N","Ben Carson"
"3061",32,"10 Jan 2016",40.7439905,-74.0323626,-1,"N","Ben Carson"
"3062",32,"10 Jan 2016",44.0520691,-123.0867536,-1,"N","Ben Carson"
"3063",32,"10 Jan 2016",35.1495343,-90.0489801,-1,"N","Ben Carson"
"3064",32,"10 Jan 2016",41.8781136,-87.6297982,-1,"N","Ben Carson"
"3065",32,"10 Jan 2016",29.4241219,-98.4936282,1,"P","Ben Carson"
"3066",32,"10 Jan 2016",40.7830603,-73.9712488,1,"P","Ben Carson"
"3067",32,"10 Jan 2016",42.3600825,-71.0588801,-1,"N","Ben Carson"
"3068",32,"10 Jan 2016",34.79981,-87.677251,-1,"N","Ben Carson"
"3069",32,"10 Jan 2016",41.8781136,-87.6297982,-1,"N","Ben Carson"
"3070",32,"10 Jan 2016",40.8496714,-73.8330844,-1,"N","Ben Carson"
"3071",32,"10 Jan 2016",23.2248196,72.6463769,1,"P","Ben Carson"
"3072",32,"10 Jan 2016",49.2827291,-123.1207375,1,"P","Ben Carson"
"3073",32,"10 Jan 2016",28.3936186,-81.5386842,-1,"N","Ben Carson"
"3074",32,"10 Jan 2016",42.8678693,-71.4948322,1,"P","Ben Carson"
"3075",32,"10 Jan 2016",42.5005583,-90.6645718,0,"O","Ben Carson"
"3076",32,"10 Jan 2016",32.7554883,-97.3307658,0,"O","Ben Carson"
"3077",32,"10 Jan 2016",43.653226,-79.3831843,-1,"N","Ben Carson"
"3078",32,"10 Jan 2016",43.653226,-79.3831843,-1,"N","Ben Carson"
"3079",32,"10 Jan 2016",26.1224386,-80.1373174,1,"P","Hillary Clinton"
"3080",32,"10 Jan 2016",25.7616798,-80.1917902,1,"P","Hillary Clinton"
"3081",32,"10 Jan 2016",37.3382082,-121.8863286,1,"P","Hillary Clinton"
"3082",32,"10 Jan 2016",35.6838512,139.7539732,1,"P","Hillary Clinton"
"3083",32,"10 Jan 2016",29.7604267,-95.3698028,0,"O","Hillary Clinton"
"3084",32,"10 Jan 2016",40.7830603,-73.9712488,-1,"N","Hillary Clinton"
"3085",32,"10 Jan 2016",40.6867667,-73.3734547,1,"P","Hillary Clinton"
"3086",32,"10 Jan 2016",10.5004352,-66.9511459,1,"P","Hillary Clinton"
"3087",32,"10 Jan 2016",12.865416,-85.207229,0,"O","Hillary Clinton"
"3088",32,"10 Jan 2016",10.5004352,-66.9511459,-1,"N","Hillary Clinton"
"3089",32,"10 Jan 2016",40.7282239,-73.7948516,1,"P","Hillary Clinton"
"3090",32,"10 Jan 2016",42.7369792,-84.4838654,-1,"N","Hillary Clinton"
"3091",32,"10 Jan 2016",10.633333,-71.633333,0,"O","Hillary Clinton"
"3092",32,"10 Jan 2016",25.7616798,-80.1917902,1,"P","Hillary Clinton"
"3093",32,"10 Jan 2016",25.7616798,-80.1917902,-1,"N","Hillary Clinton"
"3094",32,"10 Jan 2016",10.633333,-71.633333,0,"O","Hillary Clinton"
"3095",32,"10 Jan 2016",26.1003654,-80.3997748,1,"P","Hillary Clinton"
"3096",32,"10 Jan 2016",27.773056,-82.64,1,"P","Hillary Clinton"
"3097",32,"10 Jan 2016",41.6611277,-91.5301683,-1,"N","Hillary Clinton"
"3098",32,"10 Jan 2016",33.836081,-81.1637245,0,"O","Hillary Clinton"
"3099",32,"10 Jan 2016",40.735657,-74.1723667,1,"P","Hillary Clinton"
"3100",32,"10 Jan 2016",33.8160058,-78.680016,-1,"N","Hillary Clinton"
"3101",32,"10 Jan 2016",9.066667,7.483333,1,"P","Democratic Party"
"3102",32,"10 Jan 2016",42.8858503,-87.8631362,-1,"N","Democratic Party"
"3103",32,"10 Jan 2016",38.751944,-90.653333,1,"P","Democratic Party"
"3104",32,"10 Jan 2016",27.6648274,-81.5157535,-1,"N","Democratic Party"
"3105",32,"10 Jan 2016",41.6005448,-93.6091064,1,"P","Democratic Party"
"3106",32,"10 Jan 2016",16.3066525,80.4365402,1,"P","Democratic Party"
"3107",32,"10 Jan 2016",51.53427,-0.455018,1,"P","Democratic Party"
"3108",32,"10 Jan 2016",51.53427,-0.455018,1,"P","Democratic Party"
"3109",32,"10 Jan 2016",22.7195687,75.8577258,1,"P","Democratic Party"
"3110",32,"10 Jan 2016",38.2526647,-85.7584557,1,"P","Democratic Party"
"3111",32,"10 Jan 2016",41.3712283,-73.4139621,1,"P","Democratic Party"
"3112",32,"10 Jan 2016",32.3546679,-89.3985283,1,"P","Democratic Party"
"3113",32,"10 Jan 2016",38.25,-85.6425,1,"P","Democratic Party"
"3114",32,"10 Jan 2016",40.7281575,-74.0776417,1,"P","Democratic Party"
"3115",32,"10 Jan 2016",51.5073509,-0.1277583,-1,"N","Democratic Party"
"3116",32,"10 Jan 2016",33.4151843,-111.8314724,1,"P","Democratic Party"
"3117",32,"10 Jan 2016",-26.2738662,27.9951862,1,"P","Democratic Party"
"3118",32,"10 Jan 2016",35.2225668,-97.4394777,1,"P","Democratic Party"
"3119",32,"10 Jan 2016",27.6648274,-81.5157535,-1,"N","Democratic Party"
"3120",32,"10 Jan 2016",36.3302284,-119.2920585,1,"P","Democratic Party"
"3121",32,"10 Jan 2016",40.0583238,-74.4056612,1,"P","Democratic Party"
"3122",32,"10 Jan 2016",6.5243793,3.3792057,1,"P","Democratic Party"
"3123",32,"10 Jan 2016",37.9642529,-91.8318334,-1,"N","Democratic Party"
"3124",32,"10 Jan 2016",53.3498053,-6.2603097,1,"P","Democratic Party"
"3125",32,"10 Jan 2016",23.810332,90.4125181,1,"P","Democratic Party"
"3126",32,"10 Jan 2016",40.4172871,-82.907123,1,"P","Democratic Party"
"3127",32,"10 Jan 2016",39.9525839,-75.1652215,-1,"N","Democratic Party"
"3128",32,"10 Jan 2016",27.6648274,-81.5157535,1,"P","Democratic Party"
"3129",32,"10 Jan 2016",37.8393332,-84.2700179,1,"P","Democratic Party"
"3130",32,"10 Jan 2016",42.8678693,-71.4948322,1,"P","Democratic Party"
"3131",32,"10 Jan 2016",47.6062095,-122.3320708,1,"P","Democratic Party"
"3132",32,"10 Jan 2016",42.1014831,-72.589811,1,"P","Democratic Party"
"3133",32,"10 Jan 2016",52.486243,-1.890401,1,"P","Democratic Party"
"3134",32,"10 Jan 2016",52.3555177,-1.1743197,1,"P","Democratic Party"
"3135",32,"10 Jan 2016",12.9715987,77.5945627,1,"P","Democratic Party"
"3136",32,"10 Jan 2016",28.6691565,77.4537578,1,"P","Democratic Party"
"3137",32,"10 Jan 2016",26.9124336,75.7872709,1,"P","Democratic Party"
"3138",32,"10 Jan 2016",9.066667,7.483333,-1,"N","Democratic Party"
"3139",32,"10 Jan 2016",27.6648274,-81.5157535,-1,"N","Democratic Party"
"3140",32,"10 Jan 2016",40.8312096,-73.029552,1,"P","Democratic Party"
"3141",32,"10 Jan 2016",36.778261,-119.4179324,1,"P","Democratic Party"
"3142",32,"10 Jan 2016",41.2033216,-77.1945247,-1,"N","Democratic Party"
"3143",32,"10 Jan 2016",31.1704063,72.7097161,1,"P","Democratic Party"
"3144",32,"10 Jan 2016",39.0750607,-84.4471633,1,"P","Democratic Party"
"3145",32,"10 Jan 2016",41.1536674,-81.3578859,-1,"N","Democratic Party"
"3146",32,"10 Jan 2016",25.790654,-80.1300455,1,"P","Democratic Party"
"3147",32,"10 Jan 2016",3.4,-76.383333,1,"P","Democratic Party"
"3148",32,"10 Jan 2016",28.6443713,77.219678,-1,"N","Democratic Party"
"3149",32,"10 Jan 2016",41.2033216,-77.1945247,-1,"N","Democratic Party"
"3150",32,"10 Jan 2016",41.8781136,-87.6297982,1,"P","Democratic Party"
"3151",32,"10 Jan 2016",35.20105,-91.8318334,1,"P","Democratic Party"
"3152",32,"10 Jan 2016",9.0706211,6.1050786,-1,"N","Democratic Party"
"3153",32,"10 Jan 2016",9.066667,7.483333,1,"P","Democratic Party"
"3154",32,"10 Jan 2016",31.1704063,72.7097161,-1,"N","Democratic Party"
"3155",32,"10 Jan 2016",34.4133292,-119.8609718,1,"P","Democratic Party"
"3156",32,"10 Jan 2016",47.6062095,-122.3320708,-1,"N","Hillary Clinton"
"3157",32,"10 Jan 2016",43.0116784,-88.2314813,1,"P","Hillary Clinton"
"3158",32,"10 Jan 2016",32.7766642,-96.7969879,1,"P","Hillary Clinton"
"3159",32,"10 Jan 2016",42.6583356,-71.1367953,1,"P","Hillary Clinton"
"3160",32,"10 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"3161",32,"10 Jan 2016",32.2217429,-110.926479,1,"P","Hillary Clinton"
"3162",32,"10 Jan 2016",37.95639,-122.03833,-1,"N","Hillary Clinton"
"3163",32,"10 Jan 2016",61.2180556,-149.9002778,1,"P","Hillary Clinton"
"3164",32,"10 Jan 2016",40.4172871,-82.907123,1,"P","Hillary Clinton"
"3165",32,"10 Jan 2016",40.8370495,-73.8654295,1,"P","Hillary Clinton"
"3166",32,"10 Jan 2016",38.9822282,-94.6707917,1,"P","Hillary Clinton"
"3167",32,"10 Jan 2016",35.0077519,-97.092877,1,"P","Hillary Clinton"
"3168",32,"10 Jan 2016",42.3636331,-87.8447938,1,"P","Hillary Clinton"
"3169",32,"10 Jan 2016",39.9525839,-75.1652215,-1,"N","Hillary Clinton"
"3170",32,"10 Jan 2016",35.0526641,-78.8783585,0,"O","Hillary Clinton"
"3171",32,"10 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"3172",32,"10 Jan 2016",42.6583356,-71.1367953,1,"P","Hillary Clinton"
"3173",32,"10 Jan 2016",37.8393332,-84.2700179,1,"P","Hillary Clinton"
"3174",32,"10 Jan 2016",38.9108325,-75.5276699,1,"P","Hillary Clinton"
"3175",32,"10 Jan 2016",37.8715926,-122.272747,0,"O","Hillary Clinton"
"3176",32,"10 Jan 2016",37.95639,-122.03833,1,"P","Hillary Clinton"
"3177",32,"10 Jan 2016",39.695397,-74.2587527,0,"O","Hillary Clinton"
"3178",32,"10 Jan 2016",46.8796822,-110.3625658,-1,"N","Hillary Clinton"
"3179",32,"10 Jan 2016",29.7604267,-95.3698028,1,"P","Hillary Clinton"
"3180",32,"10 Jan 2016",32.1656221,-82.9000751,-1,"N","Hillary Clinton"
"3181",32,"10 Jan 2016",37.95639,-122.03833,1,"P","Hillary Clinton"
